run_id,arm,seed,epoch,val/mean/pearson_per_feature,val/expression/pearson_per_feature,val/expression/pearson_per_instance,val/expression/loss,val/expression/pred_sd_ratio,train/expression/pearson_per_feature,train/expression/loss,train/grad_norm,train/grad_norm_clip_frac,gate/perturbation_transform.null_bias
v1grwe46,N_sink_mm,0,0,-0.05242259055376053,-0.05242259055376053,-0.008373131044209003,0.26423341035842896,0.005939815659075975,0.002753137843683362,0.2225184589624405,0.12369264662265778,0.012369263917207718,0.005952244624495506
v1grwe46,N_sink_mm,0,1,-0.053547587245702744,-0.053547587245702744,-0.005813369527459145,0.2642192840576172,0.004617637023329735,-0.00043055048445239663,0.31860432028770447,0.04034201800823212,0.0040342011488974094,0.007853260263800621
v1grwe46,N_sink_mm,0,2,-0.05217267572879791,-0.05217267572879791,-0.005970874335616827,0.26403266191482544,0.0025810652878135443,-0.002114537637680769,0.28964561223983765,0.03607248142361641,0.003607247956097126,0.009130134247243404
v1grwe46,N_sink_mm,0,3,-0.05103844031691551,-0.05103844031691551,-0.005234476178884506,0.2644166648387909,0.0016522709047421813,0.0007868196116760373,0.2547376751899719,0.03554029017686844,0.0035540300887078047,0.009871430695056915
v1grwe46,N_sink_mm,0,4,-0.047899164259433746,-0.047899164259433746,-0.004119501914829016,0.2642529308795929,0.001169912749901414,0.002895170357078314,0.26059186458587646,0.03749367967247963,0.0037493680138140917,0.010747023858129978
v1grwe46,N_sink_mm,0,5,-0.03406231477856636,-0.03406231477856636,-0.005525196902453899,0.2640812397003174,0.0006070918752811849,0.0016183020779863,0.28905224800109863,0.029859649017453194,0.002985964994877577,0.011282704770565033
v1grwe46,N_sink_mm,0,6,0.026857173070311546,0.026857173070311546,-0.005146179813891649,0.26393330097198486,0.0004686051106546074,0.0014852016465738416,0.2544149160385132,0.024225741624832153,0.0024225744418799877,0.011776799336075783
v1grwe46,N_sink_mm,0,7,0.055636756122112274,0.055636756122112274,-0.004769851919263601,0.2639865577220917,0.0009371389751322567,-0.0009497003629803658,0.25690245628356934,0.023765649646520615,0.00237656501121819,0.012156703509390354
v1grwe46,N_sink_mm,0,8,0.054307542741298676,0.054307542741298676,-0.00430136127397418,0.2639947831630707,0.0012130994582548738,0.00015645488747395575,0.26800182461738586,0.026619739830493927,0.002661973936483264,0.012242520228028297
v1grwe46,N_sink_mm,0,9,0.05591503530740738,0.05591503530740738,-0.003404507413506508,0.2639642655849457,0.0015802335692569613,0.0003557242453098297,0.27083244919776917,0.024394391104578972,0.0024394390638917685,0.01267301943153143
v1grwe46,N_sink_mm,0,10,0.055809322744607925,0.055809322744607925,-0.004017036408185959,0.2639065980911255,0.001928943325765431,-0.001160626532509923,0.24891768395900726,0.025150733068585396,0.0025150729343295097,0.013042012229561806
v1grwe46,N_sink_mm,0,11,0.05627131089568138,0.05627131089568138,-0.0037600998766720295,0.2640029788017273,0.0022905722726136446,0.0038943456020206213,0.2919118404388428,0.026644114404916763,0.0026644114404916763,0.013015827164053917
v1grwe46,N_sink_mm,0,12,0.05636274442076683,0.05636274442076683,-0.0035559930838644505,0.264508455991745,0.0023601010907441378,-0.003915843088179827,0.22559747099876404,0.024226278066635132,0.0024226282257586718,0.01297349575906992
v1grwe46,N_sink_mm,0,13,0.05557626485824585,0.05557626485824585,-0.003839856944978237,0.2641238272190094,0.002061203122138977,-0.00922832265496254,0.2866657078266144,0.031769655644893646,0.0031769652850925922,0.013475891202688217
v1grwe46,N_sink_mm,0,14,0.05623176693916321,0.05623176693916321,-0.0032374062575399876,0.2639645040035248,0.002211187733337283,0.0004082577070221305,0.24451903998851776,0.0223045963793993,0.002230459824204445,0.014124725013971329
v1grwe46,N_sink_mm,0,15,0.056074805557727814,0.056074805557727814,-0.0034915527794510126,0.2639722228050232,0.0023947295267134905,0.0005295853479765356,0.26831868290901184,0.023676874116063118,0.0023676869459450245,0.014421654865145683
v1grwe46,N_sink_mm,0,16,0.05569314584136009,0.05569314584136009,-0.0018723816610872746,0.2638576030731201,0.0021729767322540283,0.002189244842156768,0.26497918367385864,0.026316408067941666,0.0026316409930586815,0.014859592542052269
v1grwe46,N_sink_mm,0,17,0.055442843586206436,0.055442843586206436,-0.0028436644934117794,0.26425686478614807,0.002827554941177368,0.0025901261251419783,0.24609757959842682,0.02173362299799919,0.0021733620669692755,0.01513146236538887
v1grwe46,N_sink_mm,0,18,0.05623112618923187,0.05623112618923187,-0.0006982550257816911,0.2638261914253235,0.002978714881464839,0.0009912344394251704,0.2451859414577484,0.024491680786013603,0.0024491683579981327,0.015211344696581364
v1grwe46,N_sink_mm,0,19,0.05570221692323685,0.05570221692323685,-0.0008858313667587936,0.2638269066810608,0.002997846808284521,0.0003886998747475445,0.22393707931041718,0.02519831992685795,0.0025198315270245075,0.015536049380898476
v1grwe46,N_sink_mm,0,20,0.05617981776595116,0.05617981776595116,-9.4755640020594e-05,0.2638675570487976,0.0030678794719278812,0.005338562652468681,0.23443111777305603,0.0250700656324625,0.0025070069823414087,0.015760861337184906
v1grwe46,N_sink_mm,0,21,0.056122008711099625,0.056122008711099625,0.00024069591017905623,0.2639601528644562,0.0035362031776458025,0.0027570112142711878,0.2389308661222458,0.02413000725209713,0.0024130011443048716,0.015567179769277573
v1grwe46,N_sink_mm,0,22,0.05629608407616615,0.05629608407616615,0.000948551984038204,0.2639143764972687,0.0035266561899334192,0.0007500200299546123,0.2681545615196228,0.02285083942115307,0.0022850842215120792,0.015789449214935303
v1grwe46,N_sink_mm,0,23,0.05620446428656578,0.05620446428656578,0.0019853338599205017,0.26381435990333557,0.003630784573033452,-0.0008869558805599809,0.2664479911327362,0.0255254078656435,0.0025525407399982214,0.01634630188345909
v1grwe46,N_sink_mm,0,24,0.05553968995809555,0.05553968995809555,0.0023396192118525505,0.2638663351535797,0.003936814609915018,-0.0035417356994003057,0.28688496351242065,0.022645847871899605,0.0022645844146609306,0.01610434800386429
v1grwe46,N_sink_mm,0,25,0.05542922765016556,0.05542922765016556,0.007203806657344103,0.26383787393569946,0.0036352514289319515,-0.0010986392153427005,0.2801177501678467,0.02505478635430336,0.0025054789148271084,0.01643400639295578
v1grwe46,N_sink_mm,0,26,0.0549369752407074,0.0549369752407074,0.012062769383192062,0.2639184594154358,0.004162400495260954,0.003309644525870681,0.2517949342727661,0.02569720707833767,0.0025697206147015095,0.016211355105042458
v1grwe46,N_sink_mm,0,27,0.05189258232712746,0.05189258232712746,0.011914356611669064,0.26377129554748535,0.004437802359461784,0.0035949163138866425,0.24567276239395142,0.023612838238477707,0.0023612838704138994,0.016694096848368645
v1grwe46,N_sink_mm,0,28,0.042371511459350586,0.042371511459350586,0.012114488519728184,0.2637473940849304,0.006204776465892792,0.0029069215524941683,0.2747581899166107,0.024200234562158585,0.002420023549348116,0.01635364443063736
v1grwe46,N_sink_mm,0,29,0.025287292897701263,0.025287292897701263,0.013420874252915382,0.26354196667671204,0.009146634489297867,0.0014748497633263469,0.31898704171180725,0.024134494364261627,0.0024134493432939053,0.016630686819553375
v1grwe46,N_sink_mm,0,30,0.03678833320736885,0.03678833320736885,0.01879696361720562,0.26369765400886536,0.003989430144429207,-0.006765053141862154,0.25482022762298584,0.022820567712187767,0.0022820569574832916,0.017220545560121536
v1grwe46,N_sink_mm,0,31,0.010730552487075329,0.010730552487075329,0.017924141138792038,0.26344287395477295,0.014498114585876465,0.0009998856112360954,0.30599695444107056,0.02522457391023636,0.002522457158192992,0.016497334465384483
v1grwe46,N_sink_mm,0,32,0.022547638043761253,0.022547638043761253,0.020553652197122574,0.2635582685470581,0.0059293052181601524,-0.007097546011209488,0.23683270812034607,0.023391403257846832,0.002339140512049198,0.01643713004887104
v1grwe46,N_sink_mm,0,33,0.008659767918288708,0.008659767918288708,0.022012541070580482,0.2632506489753723,0.010511745698750019,-0.007249781396239996,0.2313019037246704,0.02539053186774254,0.00253905332647264,0.016621755436062813
v1grwe46,N_sink_mm,0,34,0.007918957620859146,0.007918957620859146,0.02349376119673252,0.26326319575309753,0.004926243796944618,-0.002035662764683366,0.25550124049186707,0.027197228744626045,0.002719723153859377,0.01712167076766491
v1grwe46,N_sink_mm,0,35,0.042855557054281235,0.042855557054281235,0.02435328997671604,0.26317328214645386,0.004221905954182148,0.0002284989895997569,0.291943222284317,0.024380406364798546,0.0024380399845540524,0.016948046162724495
v1grwe46,N_sink_mm,0,36,0.044850677251815796,0.044850677251815796,0.021823585033416748,0.2633369565010071,0.0029755537398159504,0.0014151502400636673,0.24736370146274567,0.02997446432709694,0.0029974456410855055,0.016788208857178688
v1grwe46,N_sink_mm,0,37,0.05653991922736168,0.05653991922736168,0.023281311616301537,0.26336154341697693,0.0042456043884158134,0.00043723711860366166,0.2321288287639618,0.027568796649575233,0.0027568796649575233,0.016896525397896767
v1grwe46,N_sink_mm,0,38,0.05980535224080086,0.05980535224080086,0.020752077922225,0.26329541206359863,0.004011711571365595,0.0010880415793508291,0.2575753331184387,0.02813739888370037,0.0028137401677668095,0.01706007681787014
v1grwe46,N_sink_mm,0,39,0.06237835809588432,0.06237835809588432,0.022492310032248497,0.26292088627815247,0.006108324509114027,0.00472194654867053,0.27717137336730957,0.02063615620136261,0.002063615946099162,0.016808338463306427
v1grwe46,N_sink_mm,0,40,0.06276358664035797,0.06276358664035797,0.02389492280781269,0.2629361152648926,0.015414307825267315,0.010160461068153381,0.28441518545150757,0.026887502521276474,0.00268875015899539,0.016721319407224655
v1grwe46,N_sink_mm,0,41,0.07004962861537933,0.07004962861537933,0.020393744111061096,0.26282212138175964,0.013850738294422626,0.014558366499841213,0.24930837750434875,0.028459487482905388,0.0028459487948566675,0.016770483925938606
v1grwe46,N_sink_mm,0,42,0.09467124193906784,0.09467124193906784,0.018006427213549614,0.26308107376098633,0.014953522011637688,0.015489092096686363,0.23997141420841217,0.02759970724582672,0.0027599704917520285,0.017580628395080566
v1grwe46,N_sink_mm,0,43,0.07577048242092133,0.07577048242092133,0.021519266068935394,0.262826144695282,0.020156800746917725,0.022605551406741142,0.2698841094970703,0.025126460939645767,0.0025126461405307055,0.017087718471884727
v1grwe46,N_sink_mm,0,44,0.08435379713773727,0.08435379713773727,0.02451271563768387,0.26267847418785095,0.018250491470098495,0.0231179092079401,0.2793516516685486,0.0315193310379982,0.00315193273127079,0.017268093302845955
v1grwe46,N_sink_mm,0,45,0.09128434956073761,0.09128434956073761,0.021913811564445496,0.2624415159225464,0.028608011081814766,0.02977140247821808,0.24718089401721954,0.02572845108807087,0.0025728445034474134,0.01770636811852455
v1grwe46,N_sink_mm,0,46,0.0870715081691742,0.0870715081691742,0.01990477740764618,0.26275870203971863,0.03598501533269882,0.029521044343709946,0.30708420276641846,0.029137201607227325,0.002913720440119505,0.017678139731287956
v1grwe46,N_sink_mm,0,47,0.0953298881649971,0.0953298881649971,0.02052914910018444,0.262460857629776,0.02991022914648056,0.027920516207814217,0.22559209167957306,0.030811024829745293,0.00308110355399549,0.01837696135044098
v1grwe46,N_sink_mm,0,48,0.09928257018327713,0.09928257018327713,0.022855056449770927,0.2623605728149414,0.0350494384765625,0.04275073856115341,0.26374319195747375,0.026860103011131287,0.002686010906472802,0.01841690205037594
v1grwe46,N_sink_mm,0,49,0.09330425411462784,0.09330425411462784,0.023332156240940094,0.26271742582321167,0.02012319304049015,0.039886314421892166,0.2515586316585541,0.03384961932897568,0.00338496221229434,0.018962055444717407
v1grwe46,N_sink_mm,0,50,0.10868924111127853,0.10868924111127853,0.01919989474117756,0.26211968064308167,0.03906278312206268,0.04869336262345314,0.24603044986724854,0.028709901496767998,0.002870989730581641,0.01936917193233967
v1grwe46,N_sink_mm,0,51,0.08842404931783676,0.08842404931783676,0.015425927005708218,0.2641189992427826,0.034635379910469055,0.04705308377742767,0.2511788606643677,0.03182496130466461,0.0031824966426938772,0.019023491069674492
v1grwe46,N_sink_mm,0,52,0.09142998605966568,0.09142998605966568,0.028941018506884575,0.26262417435646057,0.03386542573571205,0.044105663895606995,0.2828950881958008,0.0349765345454216,0.0034976524766534567,0.02014542743563652
v1grwe46,N_sink_mm,0,53,0.10210764408111572,0.10210764408111572,0.026015158742666245,0.2622007727622986,0.040178924798965454,0.050633504986763,0.2721049189567566,0.0311745535582304,0.0031174554023891687,0.01975572109222412
v1grwe46,N_sink_mm,0,54,0.09458034485578537,0.09458034485578537,0.02197095938026905,0.262655109167099,0.05173087492585182,0.058472368866205215,0.26072272658348083,0.027954578399658203,0.002795457374304533,0.0198966171592474
v1grwe46,N_sink_mm,0,55,0.09259186685085297,0.09259186685085297,0.020641347393393517,0.2623976767063141,0.047722116112709045,0.06821802258491516,0.30744943022727966,0.03494821861386299,0.003494822420179844,0.019762538373470306
v1grwe46,N_sink_mm,0,56,0.11409998685121536,0.11409998685121536,0.015919381752610207,0.26208361983299255,0.04540146142244339,0.0637650415301323,0.2761879563331604,0.033069901168346405,0.0033069902565330267,0.01960110478103161
v1grwe46,N_sink_mm,0,57,0.10874761641025543,0.10874761641025543,0.0258652251213789,0.262081503868103,0.03352225571870804,0.05986151099205017,0.22245797514915466,0.030583200976252556,0.0030583208426833153,0.020649584010243416
